activation_24_min_3,activation_18_min_9,activation_18_min_2,activation_0_min_8,activation_4_min_4,activation_5_min_8,activation_23_min_4,log_training,activation_5_min_9,activation_20_min_4,val_loss,activation_20_min_2,activation_20_min_3,activation_21_min_7,activation_31_min_2,activation_31_min_3,activation_5_min_1,activation_20_min_6,activation_5_min_0,activation_20_min_7,activation_2_min_5,activation_2_min_4,activation_2_min_7,activation_2_min_6,activation_2_min_1,activation_2_min_0,activation_2_min_3,activation_2_min_2,activation_23_min_9,activation_23_min_8,activation_21_min_6,activation_31_min_7,activation_2_min_9,activation_2_min_8,relu_input_min,activation_3_min_8,activation_16_min_4,activation_21_min_9,activation_6_min_1,activation_6_min_0,activation_6_min_3,activation_6_min_2,activation_6_min_5,activation_6_min_4,activation_6_min_7,activation_6_min_6,activation_6_min_9,activation_6_min_8,activation_4_min_8,activation_26_min_0,activation_26_min_1,activation_26_min_2,activation_26_min_3,activation_26_min_4,activation_26_min_5,activation_26_min_6,activation_26_min_7,activation_26_min_8,activation_13_min_5,activation_13_min_6,activation_13_min_7,activation_13_min_0,activation_13_min_1,activation_13_min_2,activation_13_min_3,activation_12_min_9,activation_1_min_0,activation_21_min_4,activation_12_min_8,activation_4_min_3,activation_8_min_1,activation_1_min_2,activation_4_min_2,activation_10_min_7,activation_10_min_6,activation_10_min_5,activation_10_min_4,activation_10_min_3,activation_10_min_2,activation_10_min_1,activation_10_min_0,activation_1_min_3,activation_19_min_7,activation_4_min_0,activation_22_min_8,activation_22_min_9,activation_10_min_9,activation_10_min_8,activation_30_min_9,activation_30_min_8,activation_30_min_5,activation_30_min_4,activation_30_min_7,activation_30_min_6,activation_30_min_1,activation_30_min_0,activation_30_min_3,activation_30_min_2,activation_31_min_0,activation_31_min_1,activation_20_min_0,activation_20_min_1,activation_31_min_4,activation_31_min_5,activation_31_min_6,activation_20_min_5,activation_31_min_8,activation_31_min_9,activation_20_min_8,activation_20_min_9,activation_21_min_5,activation_13_min_9,activation_9_min_6,activation_9_min_7,activation_9_min_4,activation_9_min_5,activation_9_min_2,activation_9_min_3,activation_9_min_0,activation_9_min_1,activation_12_min_1,activation_12_min_0,activation_12_min_3,activation_12_min_2,activation_12_min_5,activation_12_min_4,activation_12_min_7,activation_9_min_9,activation_29_min_7,activation_13_min_4,activation_29_min_5,activation_29_min_4,activation_29_min_3,activation_9_min_8,activation_29_min_1,activation_26_min_9,activation_12_min_6,activation_16_min_7,activation_29_min_9,activation_29_min_8,activation_21_min_1,activation_22_min_2,activation_19_min_9,activation_0_min_5,activation_29_min_6,activation_3_min_0,activation_3_min_1,activation_11_min_8,activation_11_min_9,activation_3_min_4,activation_3_min_5,activation_3_min_6,activation_3_min_7,activation_11_min_2,activation_3_min_9,activation_11_min_0,activation_11_min_1,activation_11_min_6,activation_11_min_7,activation_21_min_0,activation_29_min_2,activation_14_min_3,activation_14_min_2,activation_14_min_1,activation_14_min_0,activation_14_min_7,activation_14_min_6,activation_14_min_5,activation_14_min_4,activation_5_min_2,activation_5_min_3,activation_14_min_9,activation_14_min_8,activation_21_min_8,activation_5_min_7,activation_5_min_4,activation_5_min_5,activation_22_min_6,activation_0_min_3,activation_0_min_2,activation_8_min_9,activation_0_min_0,activation_0_min_7,activation_0_min_6,activation_5_min_6,activation_0_min_4,activation_8_min_3,activation_8_min_2,activation_0_min_9,activation_8_min_0,activation_8_min_7,activation_8_min_6,activation_8_min_5,activation_8_min_4,activation_28_min_8,activation_28_min_9,activation_24_min_8,activation_1_min_9,activation_28_min_2,activation_28_min_3,activation_24_min_4,activation_28_min_1,activation_28_min_6,activation_28_min_7,activation_24_min_0,activation_24_min_1,activation_18_min_4,activation_1_min_8,activation_21_min_2,activation_24_min_9,training,activation_29_min_0,activation_4_min_1,activation_1_min_6,activation_18_min_8,activation_18_min_1,activation_1_min_7,activation_18_min_0,activation_1_min_4,activation_24_min_6,activation_24_min_2,activation_22_min_4,activation_1_min_5,activation_27_min_9,activation_27_min_8,activation_4_min_9,activation_22_min_5,activation_27_min_5,activation_27_min_4,activation_27_min_7,activation_27_min_6,activation_27_min_1,activation_27_min_0,activation_27_min_3,activation_27_min_2,activation_19_min_2,activation_19_min_3,activation_19_min_0,activation_22_min_7,activation_19_min_6,activation_28_min_4,activation_19_min_4,activation_19_min_5,activation_23_min_1,activation_22_min_0,activation_19_min_8,activation_1_min_1,activation_24_min_7,activation_28_min_0,activation_22_min_1,activation_15_min_6,activation_15_min_7,activation_15_min_4,activation_15_min_5,activation_15_min_2,activation_15_min_3,activation_15_min_0,activation_15_min_1,activation_18_min_7,activation_18_min_6,activation_18_min_5,activation_22_min_3,activation_18_min_3,activation_23_min_3,activation_15_min_8,activation_15_min_9,activation_7_min_4,activation_25_min_9,activation_25_min_8,activation_7_min_8,activation_7_min_9,activation_23_min_0,activation_7_min_5,activation_25_min_3,activation_25_min_2,activation_25_min_1,activation_25_min_0,activation_25_min_7,activation_25_min_6,activation_25_min_5,activation_25_min_4,activation_16_min_6,activation_7_min_7,activation_23_min_7,activation_16_min_0,activation_7_min_0,activation_8_min_8,activation_23_min_6,activation_3_min_2,activation_7_min_1,activation_16_min_5,activation_4_min_7,epoch,activation_3_min_3,activation_16_min_1,activation_7_min_2,activation_16_min_3,activation_16_min_2,activation_24_min_5,activation_7_min_3,activation_16_min_9,activation_16_min_8,train_loss,num_zeros,activation_0_min_1,learning_rate,activation_4_min_6,activation_17_min_8,activation_17_min_9,activation_23_min_2,activation_11_min_3,activation_17_min_0,activation_17_min_1,activation_17_min_2,activation_17_min_3,activation_17_min_4,activation_17_min_5,activation_17_min_6,activation_17_min_7,activation_19_min_1,validation,activation_28_min_5,activation_7_min_6,activation_4_min_5,activation_13_min_8,activation_23_min_5,activation_11_min_4,activation_21_min_3,activation_11_min_5
-10.7691970757,-10.0793256517,-11.1599844726,-9.40329606924,-9.93539718865,-9.48436529797,-11.1944683526,3.72458437919,-9.34062443445,-10.4155014648,0.937784255409,-11.7347235312,-11.0075459537,-9.73338650806,-10.704422364,-10.6980579706,-10.0875818914,-9.84343344677,-10.1878056007,-9.75851013965,-9.62142016035,-9.76269205053,-9.43405855047,-9.55277387847,-10.3543175415,-10.9355069077,-9.88915692704,-10.2851375749,-10.0160843223,-10.2276730416,-9.82794275324,-9.88191267906,-9.25591967572,-9.40659976287,-15.1667943031,-9.58898025159,-10.9301365775,-9.11945613998,-10.8720079794,-11.1913406292,-10.0366561634,-10.0487789513,-9.95766202818,-10.021482439,-9.6325165918,-9.63761504696,-9.53493808341,-9.56588742449,-9.41990575378,-12.0614658925,-11.8262740027,-11.5864779294,-11.2505356763,-10.972354863,-10.9237610214,-10.6648286851,-10.5926397354,-10.4183805978,-9.98650730496,-9.76903859869,-9.71393578827,-12.4546756508,-12.1698038286,-10.7570965166,-10.6391191137,-9.82256861877,-12.361256221,-10.3306979792,-9.84143579423,-10.3428209067,-11.1627365876,-11.1734565715,-10.6161790672,-9.7306875358,-9.75299871322,-9.78121079586,-9.94554445818,-10.125971781,-10.2222783153,-11.1270300167,-11.2428995999,-11.0358163625,-9.74333495337,-11.9195128167,-10.2972350639,-10.2158428265,-9.39465864993,-9.50039250889,-9.40462980967,-9.42778820945,-9.95762270223,-10.2578492102,-9.57446601274,-9.79532008461,-11.9496465893,-13.2676978554,-10.7164704825,-11.6874375578,-12.7208565996,-10.8563935961,-14.4817735781,-12.0177853184,-10.2817263104,-10.2620088363,-10.0339748678,-9.98634540752,-9.82571725223,-9.81281381978,-9.46041926878,-9.36569254986,-10.2449902227,-9.35064712253,-9.67475478685,-9.47501402313,-9.82891040606,-9.80834333667,-10.4684581573,-9.99792623037,-13.3566202951,-10.5137250659,-10.6396245472,-11.5595775732,-10.4757104647,-10.5488996621,-10.3907284997,-10.4066515757,-9.91446437735,-9.3632424537,-9.5860469415,-10.5956124997,-9.86166565373,-9.97993112085,-10.1286044957,-9.36337268464,-10.6256447868,-10.3557804284,-10.1353224499,-10.3775056146,-9.45073734913,-9.49495548659,-13.1409205071,-10.9873492863,-9.2451869526,-9.86948463837,-9.59376530847,-10.6157992579,-10.1152794622,-10.285792561,-10.0190488958,-9.75471476352,-9.65087388537,-9.59548862149,-9.59192219131,-11.9188487248,-9.56413141618,-15.1667943031,-12.664650971,-10.454755746,-10.2947597553,-13.2025537019,-10.234340939,-10.1211336386,-10.2006817628,-10.5308859777,-11.2937495942,-9.95394519476,-10.0718751693,-10.0833699947,-10.0959717801,-10.0079871121,-9.99806953937,-9.70891217523,-9.80559502515,-9.2256012326,-9.67976099936,-9.88262328863,-9.83174964484,-10.5899440288,-10.0227775077,-11.8741600019,-10.2565492166,-12.1956422384,-9.61423912765,-9.65931557413,-9.79455140654,-10.0005294644,-10.8744641382,-11.0452452246,-9.35325451806,-11.1778102565,-10.5195712258,-10.5303903895,-10.7195829982,-10.8086108218,-9.6978239125,-9.51782006495,-9.66785856425,-9.76577102037,-10.9283182535,-10.9248983838,-10.6008736077,-11.5457200909,-9.97160174384,-9.82618264511,-12.0230452315,-11.7881515334,-10.9900302253,-9.7789038331,-10.5754604058,-9.64043890795,41.4540000191,-13.3950173335,-10.7284051848,-9.94221834613,-10.2045095216,-11.2399411069,-9.84286134243,-12.2047155346,-10.1167307911,-9.98766158351,-11.6394820521,-10.7569926469,-10.096383951,-9.56947873798,-9.60591899965,-9.37908624279,-10.7561238443,-10.346411211,-11.2346865829,-9.96310389657,-10.1816613018,-11.7100918854,-13.7977339286,-11.5368813925,-11.6706683274,-11.0473477835,-10.9616186049,-12.5349572215,-10.4611929972,-10.0010221763,-10.5876431486,-10.3380490043,-10.2317770675,-12.9060809161,-13.4442204269,-9.34233397271,-11.5604073475,-9.82875482727,-11.9292449971,-13.2730974366,-10.2553675901,-10.157745999,-11.0684708566,-10.4070598538,-11.213563766,-11.1421494397,-12.4840004226,-11.2827767207,-10.2531480554,-10.655618616,-10.7735893718,-10.8040659125,-11.1381720159,-11.5572383909,-9.99600378213,-9.82923784885,-9.84758166337,-9.76033252974,-9.81478274964,-9.11500987803,-8.98398131856,-13.0382200729,-9.6626918078,-10.5225417644,-10.7906301429,-10.8280469662,-11.3250239552,-10.0576492444,-10.0900704308,-10.0947052769,-10.3647211385,-10.5558136923,-9.14402630068,-10.6538025154,-12.5537665534,-10.7780457072,-10.2697601535,-10.8649677626,-9.95469725961,-10.1917489115,-10.7917614928,-9.43217912957,1,-9.8460856188,-11.4094496947,-10.1646360851,-11.0916985647,-11.1002917922,-10.0248152593,-10.0316732008,-9.90836261896,-9.92212058648,0.956168661938,0.0,-11.8752298068,0.000500000023749,-9.43986600432,-10.0785292822,-9.82456332314,-12.0582473509,-11.0138585011,-13.1356845205,-12.9696696508,-11.6947273149,-11.3170581591,-10.7004934724,-10.565715208,-10.1452593936,-10.1139969056,-11.5648608259,39.5299999619,-10.4912125881,-9.22280603549,-9.61041771966,-9.36443687265,-10.9295647479,-10.9079722989,-10.5189161324,-10.7260280214
-10.9885406931,-9.20583416031,-10.6107614639,-9.38122189323,-9.62943348288,-10.0551099325,-10.8381456788,3.55540520304,-9.88706591214,-10.5847307578,0.930335540199,-10.9238256096,-10.8512985807,-9.36759265088,-9.68944691202,-9.67635642443,-10.9937360842,-9.77740868279,-12.7721745,-9.66941970685,-9.23758790554,-9.30242762304,-9.11634846424,-9.12499915507,-10.9263478095,-11.4629199233,-9.3810009427,-9.78732803408,-9.75524460739,-9.76424655567,-9.51099117035,-9.47545098528,-8.99462821576,-9.08783288537,-17.6163615865,-9.76185103479,-9.64913917925,-9.00704510616,-10.1984559116,-11.7339100506,-10.0071396632,-10.1480385918,-9.69906053645,-9.740340014,-9.6226009308,-9.68730262033,-9.24856183212,-9.40072403975,-9.46104957627,-11.3743004612,-10.5923429444,-10.0744574677,-9.87428513846,-9.80764920376,-9.29455492816,-9.21894717086,-9.14692409445,-8.8511241227,-9.49418824528,-9.47704265547,-9.32377134408,-10.8673089987,-10.5822673854,-9.97427719717,-9.95542291346,-9.12035798372,-11.4520823354,-9.87398669174,-9.44292711371,-9.63707441912,-12.2227340401,-11.3452156371,-9.71046200852,-10.0970759896,-10.2481270581,-10.4513190116,-10.9187102453,-11.1164492404,-11.3447432333,-11.7808201223,-12.1735831906,-10.3058114279,-9.7978833909,-10.6600542669,-9.4573444651,-9.40545864176,-9.66838849036,-9.76778557785,-9.19545905535,-9.20604858333,-9.52419865864,-9.76408451525,-9.25286362304,-9.40807410394,-10.4867302257,-11.6271913359,-9.86434877849,-10.3366979829,-11.0453619176,-10.021883364,-13.3190761802,-12.3532936623,-9.66737304521,-9.66077574815,-9.57793530995,-10.1969435342,-9.30634648801,-9.12738463017,-9.65681996747,-9.37784667907,-9.76927066118,-9.23940795145,-9.65000615616,-9.64148468589,-9.88534502491,-9.76366333302,-11.2746804055,-10.1322738815,-17.6163615865,-12.57670701,-11.6733435126,-11.8564088403,-10.3015868524,-10.3939172295,-10.0042719375,-10.2654173324,-9.56250099185,-9.58532850685,-9.36650332616,-9.58348733448,-9.47609463834,-9.50687351009,-9.77729560884,-9.62702715136,-10.0346207097,-8.84360928447,-9.96813829565,-9.50425857344,-9.33956407892,-9.35038997048,-11.0462959515,-11.0981980664,-9.52455563758,-9.72996695053,-9.44212829779,-13.5703906085,-12.4406827745,-9.64717680993,-9.60416382523,-11.2844149956,-10.6306041418,-10.2329416488,-9.97649886434,-10.5110370073,-9.63031011123,-11.0640617572,-10.9670802325,-9.87155721532,-9.76760670297,-11.9016666477,-9.98614307257,-10.8615875325,-11.532146952,-11.5579200873,-12.0018658026,-9.90171200237,-10.3187343655,-10.4035218512,-10.7491245287,-10.8899283639,-10.4586910057,-9.56317669888,-9.60569079098,-9.27096552837,-10.1638624655,-10.4526406758,-10.3899101815,-9.96377632506,-10.3450054035,-10.9887612246,-9.03154089969,-14.5102812557,-9.57465368785,-9.58706447712,-10.2641608997,-10.1205881879,-10.3822445336,-10.7233815931,-9.37549298632,-13.5082237021,-9.19333256509,-9.20324270118,-9.34055547717,-9.44420890133,-9.2662073283,-9.16946568834,-9.68117678636,-9.27611442589,-10.9500411288,-10.2547214742,-10.8043832629,-11.5955405229,-9.40167086008,-9.38943157345,-12.6152156184,-12.5764372136,-9.90757679371,-9.30720783983,-10.3058810605,-9.6664467993,35.0020000114,-14.1637320312,-10.3575350558,-9.73359079655,-9.30348188641,-10.9132757279,-9.33966608926,-11.1474343192,-10.2230768573,-10.5473026995,-12.3446449017,-10.0701793391,-10.2197195912,-9.48174739936,-9.51971541557,-9.44481067326,-9.96843639675,-9.90172129912,-10.4010603351,-9.75116563485,-9.78229924032,-10.6721136711,-11.5264667322,-10.4460497538,-10.6103022709,-10.9916325684,-10.5115158771,-12.6370449756,-9.94337589661,-9.93926998855,-9.81961825812,-10.4251048366,-9.99415639983,-11.2023563304,-12.3754967947,-9.60638249266,-11.3649796764,-9.93401355755,-12.1610404711,-11.3010600965,-9.8775811762,-9.8757639893,-10.2688337116,-10.0125103538,-10.9241873807,-10.407090674,-12.6586290684,-11.1981750922,-9.35311754114,-9.35538679243,-9.58513035038,-10.0944065145,-10.1747388231,-10.870635161,-8.97818585363,-8.8504659398,-10.4177418043,-9.21099421022,-9.29718243734,-9.28001104595,-9.25182435917,-11.597565635,-9.88247736447,-9.87116940693,-10.0289243779,-10.1437305678,-12.6546831371,-9.51417891599,-9.66494164294,-9.66577103427,-9.70186567267,-9.56146843989,-9.3449090997,-9.91185014429,-10.4125841107,-11.8320237151,-9.07545186842,-10.2071746693,-11.9594960316,-11.4732494897,-9.58240587332,-9.52109322418,2,-11.8363899734,-9.97814327172,-10.5286486536,-9.74887301775,-9.9634598318,-10.7516877972,-10.4626581035,-9.39649684454,-9.47916070717,0.877055449829,0.0,-11.3528046063,0.000500000023749,-9.53060537113,-9.22604223651,-9.22255145661,-10.9106204976,-10.3806223757,-13.4317701464,-12.9566637589,-10.0654046457,-9.98582447803,-9.67829330647,-9.55367932499,-9.5164499178,-9.34261032151,-10.9966773444,38.4100000286,-9.53149095731,-9.60221876899,-9.55768162581,-9.28507637536,-10.2782859984,-10.1263674104,-10.302141699,-10.0211104824
-10.6597367814,-9.27588568511,-10.2099797912,-9.21043520746,-9.89070047752,-9.23300221434,-11.4835964263,3.45176374529,-9.2152856314,-9.9473916835,0.926185066509,-10.3405114035,-10.2279048958,-9.46248438963,-10.5753145269,-10.4367678346,-10.8852689064,-9.33493292354,-11.4203418528,-9.31229973622,-9.88889990011,-10.4599899602,-9.7200879416,-9.80788617059,-13.0170418141,-16.9657740203,-10.5699319128,-10.808334566,-9.98307513239,-10.5474445485,-9.51178400717,-10.1055661997,-9.49609505962,-9.53308441932,-16.9657740203,-9.65586345246,-9.4131259989,-9.27795620288,-13.3525086887,-14.1123068193,-11.8205571606,-12.6511886664,-10.6740438631,-11.3477388997,-9.51400225315,-10.1898125141,-9.39743966904,-9.41698899329,-9.66456754106,-11.6156689164,-10.9283571829,-10.3443683685,-9.89139953382,-9.80361247934,-9.55996784632,-9.49902426438,-9.41976400166,-9.27922377156,-9.97892631781,-9.72316271691,-9.41799719648,-11.9070389314,-11.7395599477,-10.5716017865,-10.3291430019,-9.38108931705,-12.0777158438,-10.0817770079,-9.6100495759,-10.0996336226,-11.1124009366,-10.7839586433,-10.2461309446,-9.20232763158,-9.36956735136,-9.48762890433,-9.65915508508,-10.1707250117,-10.3543467783,-10.6404610173,-11.0481666407,-10.5379848754,-9.0178303728,-12.0640482051,-9.276432761,-9.13768402348,-9.02201832855,-9.17917256178,-9.99565649961,-10.0433336192,-10.1932410037,-10.2883620619,-10.0793312035,-10.1329414265,-11.3710626407,-12.0611435718,-10.3909407657,-11.0352602352,-11.1882563138,-10.5941621731,-11.9497907334,-11.3913082302,-10.3885478041,-10.1679549268,-10.1171227807,-9.47211791147,-9.92344984362,-9.69370780851,-9.1663905138,-9.06804124401,-9.78398371547,-9.22512852216,-9.61994615521,-9.164579519,-9.80646309818,-9.67383648594,-9.98025287117,-9.91946736125,-12.3839169641,-10.3011431967,-11.1222296033,-12.0537587253,-10.4655947715,-11.0283525402,-10.1526161317,-10.3749953031,-9.63913679648,-9.12940533341,-9.90598365182,-10.3117896003,-10.0365550902,-10.2083614632,-10.3074211788,-9.13240637382,-11.3817057927,-9.25604518315,-10.1468024389,-8.99332299695,-9.67802009588,-9.81014016051,-10.8891294823,-10.5521368894,-8.8844670457,-9.39524112637,-9.92717165475,-13.1371326238,-12.9008433433,-9.19543611647,-9.17089435067,-10.2421506314,-9.99737365936,-9.9792879306,-9.82212207518,-10.1083742605,-9.62429016795,-10.8485510791,-10.6240689084,-9.49153374339,-9.47584259274,-15.4284394018,-11.1554795193,-9.76601450117,-9.93222919614,-10.4934949279,-10.9814545035,-9.32672793248,-9.43799172665,-9.65290151981,-9.73006091047,-9.83125566146,-9.53456932957,-9.00793469461,-9.05245976083,-9.33967006389,-9.24964250839,-9.44283897769,-9.37851860737,-9.28969350918,-9.6605273681,-9.78702957116,-9.19008283361,-12.7123221386,-9.27953187012,-9.31054807943,-9.32166632148,-9.54738444021,-10.5154581537,-10.6746075383,-9.11908202849,-11.2768707153,-9.32475242189,-9.71911932846,-10.06052732,-10.1991441127,-8.91656909904,-8.89881593202,-9.7384589028,-9.39167318925,-10.200584611,-9.1742332351,-10.5206064583,-10.4059740481,-8.9586531133,-8.92485100854,-14.5758152971,-11.1284239218,-9.95571724754,-9.44538630012,-10.7310223468,-9.26997648687,31.5560000019,-11.80571972,-10.4140727601,-9.81753082474,-9.37584458831,-10.2118542534,-9.65272756139,-10.4935621344,-10.5212972092,-10.0669717436,-11.0916985647,-9.71628088932,-9.97285871471,-9.80699783438,-9.9388940638,-9.63464253514,-9.45534346393,-10.3750251508,-10.5076252908,-10.1499543395,-10.1521622107,-11.5006074396,-12.1470715409,-11.0778600336,-11.1710055899,-10.3073444652,-10.1471113339,-10.3696817232,-9.2808801378,-9.08653190616,-9.11945613998,-9.15210338715,-9.08665534415,-12.0023499745,-10.7159666619,-8.95787139957,-11.4516442576,-10.009559895,-11.0234312141,-10.5957241504,-10.2255373607,-9.98005176509,-10.5283006702,-10.4002947438,-10.6673843929,-10.6219700008,-12.2039717636,-10.6828167358,-9.46568927051,-9.54640647053,-9.89460673248,-9.97583785296,-10.1877808491,-11.5485872519,-9.78681407,-9.15565056699,-10.5190023044,-9.03038207265,-9.30992029102,-9.57950522842,-9.48253877433,-14.4593611653,-10.3100539262,-10.1139652939,-10.2567613451,-12.404374011,-14.1768453405,-9.3225489536,-9.43657773727,-9.52174151418,-9.70915465767,-9.14683668874,-9.8795087873,-10.6676643201,-10.3280602265,-13.1170149863,-9.31525616783,-11.2299032311,-11.2622814427,-11.3665472323,-9.21289716036,-9.78158996779,3,-11.1852989249,-10.1974807287,-11.0913930253,-9.67895712883,-9.79652442037,-10.307205001,-10.9478157265,-8.72241145106,-8.87893574295,0.818850983334,0.0,-11.0602937099,0.000500000023749,-9.82801184025,-8.87423977124,-8.79826165525,-11.8937300981,-9.95467765465,-10.4369901027,-10.2953383873,-10.2375095259,-9.93942444063,-9.68399943211,-9.28498605608,-8.91619427343,-8.8910031269,-10.3402951608,37.9899999523,-9.07501251182,-10.039986649,-9.87890885818,-9.34822822398,-11.2718726307,-9.76800921645,-10.7209319572,-9.75678756953
-10.0594980959,-9.48355717754,-11.1355504473,-9.6551076165,-10.0511726641,-9.52902865998,-9.74406523965,3.31047001859,-9.47722506954,-9.12623131458,0.929014508343,-9.20987651702,-9.20138570759,-8.58441051274,-9.77654065648,-9.40440362673,-10.3158325055,-8.97611040754,-10.8425187251,-8.94587522562,-9.33425801737,-9.37944876116,-9.03936371712,-9.05888254421,-10.2246028278,-10.9781756328,-9.46930255687,-10.2140625163,-8.67497422044,-8.76049025986,-8.79119361931,-8.86023023782,-8.90454092312,-9.00166365534,-15.2337337858,-9.18581620176,-9.25707054729,-8.47945249256,-10.6623590563,-10.6973367152,-9.85575248151,-9.99806953937,-9.64245982005,-9.72609097668,-9.45684383931,-9.55070362,-9.34681811799,-9.35975424182,-9.43833091389,-11.4575305035,-11.195959575,-10.8121166838,-10.6446929817,-10.3162264389,-10.0151466757,-9.88136539243,-9.81925863521,-9.50233614409,-9.27499111509,-9.23797079791,-9.20909487441,-11.0246878544,-10.9885406931,-10.9804150308,-10.1770960925,-9.25360244834,-9.9797702845,-9.11706084788,-9.27985129516,-10.3791227204,-11.0141695211,-9.92269005177,-10.5099603878,-9.69884800144,-9.84674096285,-9.88538160871,-10.0633372072,-10.3321981831,-10.3378189142,-10.364130471,-11.6952300942,-9.88919365057,-9.30257059544,-10.8877329734,-9.58918427355,-9.51521428269,-9.45377405285,-9.50575913643,-9.62057234194,-9.63770785737,-10.3132862367,-10.3824775593,-9.7638263176,-10.0927227138,-10.7770496648,-11.5976416565,-10.4508178003,-10.6712302434,-12.1110300505,-10.0460472087,-11.75700088,-9.74900069091,-9.192435663,-9.15411748652,-8.97779182387,-9.05328721978,-8.78445498353,-8.70917796001,-8.78294745778,-8.75690344481,-9.02372084433,-9.08437830956,-9.54260799315,-9.40458456899,-9.7088249726,-9.57561943088,-10.2635866744,-9.83279908574,-11.3746248206,-10.4134522202,-10.9172718396,-11.7123630651,-10.1611595002,-10.6857039143,-9.62810141714,-9.69846100012,-9.28899806732,-8.89726890939,-9.39005559843,-9.44806415165,-9.5356856699,-9.77509798598,-10.1808989848,-9.34944764501,-10.629795127,-9.3217912486,-9.49587199747,-8.80734491008,-9.16257422458,-9.2978276888,-10.5269794364,-10.7996257059,-8.62622118571,-10.7614797971,-9.45401168414,-15.2337337858,-10.5215736432,-8.66164491434,-8.62869091974,-9.55114875688,-9.34149476577,-9.29843267256,-9.20508462063,-9.09416426991,-9.0682512924,-10.7729670666,-9.20266028729,-8.68433068068,-8.66620702017,-12.4439854433,-10.2613596653,-9.72559194355,-10.2827396229,-10.438897287,-10.5856514834,-9.08216379622,-9.33446887662,-9.59237241745,-9.59710521521,-9.88996515633,-9.86009489802,-9.06156758296,-9.06362430418,-8.55562391871,-9.56422428456,-9.83207910271,-9.70929269766,-10.0164596272,-11.8097217264,-12.388824402,-8.87896248771,-13.0195596501,-9.74371590576,-9.90922399384,-9.70058756167,-11.4562096738,-9.67886784975,-10.3930659069,-9.62471292347,-12.8281756402,-9.01528307964,-9.12480249235,-9.12986818128,-9.34187710184,-9.18688001714,-9.14736998245,-9.40737068552,-9.25189231539,-11.7065252046,-10.6573984334,-10.0500505717,-12.4480105464,-9.83911896471,-9.67833234265,-13.0468185781,-11.3344064146,-10.2692229812,-9.34328025278,-9.43315040152,-9.3768121317,27.3980000153,-13.5388241425,-10.6947034023,-9.48077050288,-9.4861552819,-12.0659893251,-9.41470139564,-12.501366277,-9.68627529103,-9.94632182141,-11.210582316,-10.466837292,-9.53963911234,-9.15789274019,-9.25073768729,-9.2806103388,-10.1507539783,-9.50630990752,-9.53300725783,-9.30439017171,-9.50425857344,-9.64808536992,-9.7485220006,-9.63973756033,-9.64121239181,-11.1200894879,-9.9004205947,-12.2333967458,-9.72499966498,-9.50899299192,-10.2546288516,-9.66058580492,-9.55697998351,-10.3141529961,-12.5622411804,-9.23351917088,-9.94772259985,-9.92462866303,-12.9588361701,-11.6081628404,-9.20256787182,-9.08915205976,-9.34236585521,-9.23353823429,-9.72409633662,-9.61970771099,-10.754999347,-10.0006526196,-9.76282150037,-9.82449447396,-10.0912158935,-10.6256447868,-10.4047433544,-9.84098949652,-8.82304031361,-8.71514258617,-10.0591715795,-8.8508250427,-8.89074600357,-9.14827110804,-9.06610441625,-12.407217022,-9.81376055081,-10.1218850247,-10.7583218997,-11.5678080724,-12.9350022621,-8.97511616303,-9.51107923229,-9.68101275048,-9.73751178355,-8.85658829649,-9.59877936103,-9.21133908441,-10.4367995842,-10.9670262776,-8.97029156811,-9.46751837055,-10.1867418366,-10.8275775488,-8.98694150696,-9.53800933097,4,-9.98946654663,-10.3291430019,-10.4205805441,-9.47872212136,-9.76210973354,-10.0052613019,-10.364130471,-8.69967664753,-8.7131806338,0.751718177624,0.0,-12.9832520318,0.000500000023749,-9.55316745014,-9.17428713425,-9.13141614258,-9.86484146657,-8.99891590315,-14.1300063964,-12.359734647,-10.5946825611,-9.51675669294,-9.46052092852,-9.42646948217,-9.28421365775,-9.21560858271,-11.2533334829,37.4199999619,-10.1442399168,-9.60773268865,-9.79398363269,-9.19230759978,-9.53798348282,-8.98216343978,-9.13448474016,-8.76503221821
